,eventNum,Detail,Vividness,Valence,Regret,Control,R1,R2,rating,condition,subID,run,trial,fixOnsetTime,jitter1,jitter2,jitter3,jitterStim1,jitterStim2,jitterStim3,jitterResp,jitterAccuracy,memOnsetTime,memRTtime,memRT,cftOnsetTime,endCFT,plausibilityOrder,plausibilityOnsetTime,plausibilityResponse,plausibilityRT,controlOrder,controlOnsetTime,controlResponse,controlRT,difficultyOrder,difficultyOnsetTime,difficultyResponse,difficultyRT,trialEnd,Frequency
1521,44,7,7,1,7,1,4,3,3.5,Situational,33,4,1,8.035214,1.5,3,1.5,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,14.168203,14.972745,0.804543,20.184433,28.200574,2,33.250267,1,481578.1726,1,28.717241,3,481578.7547,3,37.783295,1,481576.4526,41.799694,7
1522,42,7,7,1,4,1,6,4,5,Dispositional,33,4,2,41.816374,0.75,3,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,46.449401,47.628744,1.179342,52.46567,60.481782,2,65.531457,1,481577.1152,1,60.998422,2,481578.0483,3,70.064502,2,481577.0835,74.080886,2
1523,56,7,7,1,5,3,4,4,4,Situational,33,4,3,74.097562,0.75,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/right2.jpg,[2 1 2],1,80.280482,81.249647,0.969165,86.296758,94.312874,2,99.362558,1,481576.4543,1,94.829536,3,481579.0471,3,103.895584,1,481576.0341,107.911974,7
1524,53,7,7,1,5,3,6,6,6,Dispositional,33,4,4,107.928655,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,112.561697,113.724607,1.162911,118.577964,126.594073,2,131.643755,3,481577.1332,3,136.176794,1,481577.3338,1,127.110732,2,481577.3301,140.193182,7
1525,32,7,7,1,1,1,4,3,3.5,Dispositional,33,4,5,140.209802,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[2 2 1],1,147.892674,149.117641,1.224966,153.908952,161.925066,2,166.974751,1,481576.5441,1,162.441727,1,481576.8159,3,171.507797,1,481575.8438,175.52417,3
1526,31,4,3,1,1,3,6,4,5,Situational,33,4,6,175.540855,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[1 1 1],1,182.457061,NA,NA,188.473313,196.489454,3,206.072164,1,481576.0766,2,201.539128,1,481577.0927,1,197.006111,1,481576.8315,210.088568,5
1527,29,5,7,5,1,5,5,6,5.5,Situational,33,4,7,210.105243,1.5,4.5,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/left3.jpg,[2 2 1],1,217.038103,218.024546,0.986443,223.05438,231.070471,2,236.120184,1,481576.5455,1,231.587157,1,481576.1854,3,240.653223,1,481578.0806,244.669586,1
1528,49,7,7,4,3,4,5,3,4,Dispositional,33,4,8,244.686292,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,250.819219,251.362575,0.543356,256.835466,264.851594,1,265.368255,3,481579.0053,3,274.434308,4,481576.6564,2,269.901288,2,481578.4703,278.450702,7
1529,21,7,7,2,3,2,4,3,3.5,Dispositional,33,4,9,278.467381,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/right3.jpg,task/Jitter/right2.jpg,[1 2 2],1,285.400261,286.633526,1.233266,291.41652,299.432612,2,304.482331,2,481577.0022,3,309.015369,1,481576.8084,1,299.94929,1,481576.9944,313.031741,5
1530,58,7,7,1,1,1,4,3,3.5,Situational,33,4,10,313.04844,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,318.431413,319.45652,1.025107,324.447669,332.463794,2,337.513471,1,481576.2022,1,332.980456,1,481576.5033,3,342.046504,1,481576.0802,346.062902,7
1531,19,7,7,3,5,3,6,6,6,Dispositional,33,4,11,346.07958,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,353.012463,354.511509,1.499046,359.028729,367.044831,2,372.094529,1,481576.8551,3,376.627548,3,481577.9541,1,367.561484,3,481577.7742,380.643945,7
1532,70,7,7,1,1,1,5,3,4,Situational,33,4,12,380.660618,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,NaN,[2 1],1,386.043606,387.209511,1.165905,392.059878,400.075988,1,400.592636,1,481577.6431,3,409.658714,1,481576.3257,2,405.125667,3,481578.3228,413.675087,7
1533,5,5,4,5,1,4,6,5,5.5,Situational,33,4,13,413.69178,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/left2.jpg,NaN,[2 1],1,419.074749,420.045465,0.970716,425.091017,433.107144,2,438.156819,2,481576.8046,3,442.689849,1,481576.2186,1,433.623793,1,481577.6099,446.706228,7
1534,20,7,7,1,7,1,5,3,4,Dispositional,33,4,14,446.722873,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,451.35594,452.660432,1.304493,457.372222,465.388347,1,465.905,1,481577.9167,3,474.971063,4,481576.8174,2,470.438015,3,481577.7946,478.987454,7
1535,74,7,7,5,4,4,7,7,7,Dispositional,33,4,15,479.004075,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,484.403759,485.918345,1.514586,490.420027,498.436159,1,498.9528,4,481577.0796,3,508.018864,2,481578.6885,2,503.485842,4,481576.4948,512.035208,3
1536,24,4,6,3,3,3,5,4,4.5,Situational,33,4,16,512.05195,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[1 1 2],1,518.98482,520.310331,1.325511,525.001088,533.017194,2,538.06689,1,481576.4745,3,542.599913,1,481576.5906,1,533.533845,3,481577.5936,546.616315,7
1537,59,3,4,1,1,2,4,7,5.5,Situational,34,1,1,8.049279,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,15.015506,18.83658,3.821073,21.031737,29.047897,2,34.097608,4,182233.1683,3,38.630649,2,182232.5229,1,29.564572,3,182233.6332,42.647048,6
1538,72,2,5,3,6,7,6,5,5.5,Dispositional,34,1,2,42.663721,0.75,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[2 1 1],1,49.596613,52.639557,3.042944,55.612899,63.629001,2,68.678715,2,182233.9942,3,73.211747,4,182232.9251,1,64.145669,2,182233.7931,77.228147,3
1539,37,3,5,1,5,6,5,6,5.5,Situational,34,1,3,77.244829,0.75,4.5,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,84.177722,88.03763,3.859908,90.194002,98.210105,3,107.792862,4,182233.6868,2,103.259831,NA,NA,1,98.726785,3,182234.236,111.809258,5
1540,44,3,3,5,1,2,4,6,5,Dispositional,34,1,4,111.82589,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left1.jpg,task/Jitter/right3.jpg,[1 1 2],1,118.008872,NA,NA,124.02511,132.041279,1,132.557939,3,182233.924,3,141.62401,3,182233.8439,2,137.090969,4,182233.0688,145.640403,2
1541,16,3,4,2,6,4,7,6,6.5,Dispositional,34,1,5,145.657083,1.5,3,1.5,task/Jitter/left1.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,151.806688,157.345782,5.539095,157.822965,165.839107,2,170.888805,2,182233.7902,1,166.355764,3,182233.1542,3,175.421834,3,182233.6842,179.438232,6
1542,33,7,7,4,6,7,7,7,7,Situational,34,1,6,179.454871,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/right1.jpg,[1 1 2],1,186.387802,191.431755,5.043953,192.404088,200.420215,2,205.46992,2,182233.3351,1,200.936877,1,182232.8389,3,210.002961,3,182233.3329,214.019346,5
1543,76,3,4,1,3,3,5,7,6,Situational,34,1,7,214.036,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,219.419017,225.027846,5.608829,225.435297,233.451439,2,238.501112,4,182233.8109,3,243.03415,1,182232.9029,1,233.968083,3,182232.643,247.050556,3
1544,15,4,5,1,6,3,6,4,5,Situational,34,1,8,247.067233,1.5,4.5,1.5,task/Jitter/right3.jpg,task/Jitter/left3.jpg,task/Jitter/left1.jpg,[2 1 1],1,254.750073,259.640858,4.890786,260.766326,268.782478,3,278.365216,3,182233.3198,2,273.832185,1,182233.1327,1,269.299137,NA,NA,282.381622,6
1545,79,4,4,2,1,2,4,5,4.5,Dispositional,34,1,9,282.398298,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right1.jpg,task/Jitter/right1.jpg,[1 2 2],1,290.064475,295.745926,5.681451,296.080696,304.096869,1,304.613542,3,182232.8245,3,313.679611,2,182232.0963,2,309.146571,4,182233.0865,317.696025,4
1546,71,5,5,1,5,5,6,6,6,Dispositional,34,1,10,317.712687,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,323.095685,NA,NA,329.111957,337.1281,2,342.177788,3,182233.7724,1,337.644748,4,182232.6814,3,346.710841,4,182233.3343,350.72723,2
1547,1,5,7,1,1,5,6,5,5.5,Situational,34,1,11,350.743902,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left3.jpg,task/Jitter/left1.jpg,[2 1 1],1,357.676785,362.781978,5.105194,363.693027,371.709208,3,381.291948,2,182233.7733,1,372.225858,1,182233.2933,2,376.758907,3,182233.5853,385.308346,7
1548,47,6,6,1,1,2,7,7,7,Dispositional,34,1,12,385.32502,1.5,3,0.75,task/Jitter/left1.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,390.708004,395.663066,4.955063,396.724283,404.740423,3,414.323151,4,182232.5359,2,409.790113,3,182232.4932,1,405.25709,2,182233.5171,418.339544,1
1549,40,3,6,1,2,2,6,6,6,Situational,34,1,13,418.356238,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/right2.jpg,NaN,[1 2],1,423.739213,427.677062,3.937849,429.755511,437.771647,1,438.288291,3,182233.1969,2,442.821318,2,182233.579,3,447.354369,4,182233.8638,451.370764,7
1550,70,6,6,1,6,7,6,7,6.5,Dispositional,34,1,14,451.387434,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[1 1 2],1,459.070277,463.875135,4.804858,465.086562,473.102696,2,478.152396,4,182232.0029,1,473.619351,4,182232.335,3,482.685435,4,182232.384,486.701839,6
1551,10,4,3,2,1,1,4,6,5,Dispositional,34,1,15,486.718513,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,492.101497,NA,NA,498.117771,506.133927,2,511.18361,2,182233.8258,1,506.650569,3,182233.4927,3,515.716651,3,182233.8068,519.733043,7
1552,24,2,1,1,3,1,5,4,4.5,Situational,34,1,16,519.749717,1.5,3,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,525.882656,530.5323,4.649644,531.898953,539.915092,3,549.497814,NA,NA,2,544.964772,1,182232.8027,1,540.431729,4,182233.6436,553.514185,4
1553,39,4,7,1,3,1,6,7,6.5,Dispositional,34,2,1,8.043577,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[2 1 1],1,14.976511,17.289621,2.31311,20.992789,29.008909,3,38.591664,2,182838.3269,1,29.525577,2,182838.814,2,34.058623,3,182838.748,42.608077,2
1554,73,4,5,4,4,3,6,6,6,Dispositional,34,2,2,42.624751,0.75,3,1.5,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,47.991073,53.256703,5.26563,54.007349,62.023482,3,71.606223,4,182837.9285,2,67.07319,4,182839.3954,1,62.540154,4,182839.6914,75.622608,6
1555,61,2,6,1,1,1,5,5,5,Situational,34,2,3,75.639275,0.75,3,1.5,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,81.03896,85.808713,4.769753,87.05521,95.071377,1,95.588019,4,182839.7526,3,104.6541,1,182839.7545,2,100.121068,4,182840.2696,108.670502,5
1556,31,7,7,1,6,6,7,7,7,Dispositional,34,2,4,108.687186,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,114.870118,120.18277,5.312651,120.886356,128.902526,3,138.485271,3,182839.1135,2,133.95222,4,182838.8515,1,129.419189,4,182838.2135,142.501654,7
1557,77,5,5,1,5,5,6,6,6,Situational,34,2,5,142.518331,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,147.901341,153.717792,5.81645,153.917586,161.933758,2,166.983445,3,182839.6061,3,171.516475,1,182841.0303,1,162.450405,4,182839.7073,175.532888,5
1558,4,4,6,1,4,2,4,6,5,Situational,34,2,6,175.549566,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[2 2 2],1,182.482453,187.607886,5.125433,188.498708,196.514847,3,206.097612,2,182838.8802,1,197.0315,1,182839.7212,2,201.56456,4,182838.743,210.114001,6
1559,52,5,7,1,5,4,5,6,5.5,Situational,34,2,7,210.130671,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/right1.jpg,[1 2 2],1,217.063561,NA,NA,223.079842,231.095974,2,236.145683,2,182839.0051,1,231.612638,1,182840.0842,3,240.678729,3,182838.5229,244.695107,6
1560,12,3,4,1,6,1,4,4,4,Dispositional,34,2,8,244.711749,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,249.328159,252.705969,3.37781,255.344458,263.36059,1,263.877244,2,182839.7386,3,272.943325,3,182839.0436,2,268.410275,2,182839.1117,276.959712,1
1561,27,6,4,1,4,4,7,6,6.5,Dispositional,34,2,9,276.976405,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[2 1 1],1,283.892627,288.668957,4.77633,289.908911,297.925039,2,302.974721,4,182839.535,3,307.507782,4,182838.846,1,298.441677,3,182839.2022,311.524174,6
1562,18,4,2,1,7,7,7,7,7,Situational,34,2,10,311.540837,0.75,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/left2.jpg,[1 2 2],0.666667,318.507062,322.952997,4.445935,324.523353,332.539467,1,333.056147,2,182839.5458,3,342.122229,2,182838.8087,2,337.589181,3,182838.6988,346.138613,3
1563,8,2,3,1,7,6,6,7,6.5,Dispositional,34,2,11,346.155296,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,task/Jitter/right1.jpg,[1 2 2],1,353.838142,NA,NA,359.854416,367.87056,2,372.920257,4,182839.5487,1,368.387209,4,182839.2727,3,377.453299,4,182839.5757,381.469688,5
1564,58,2,4,1,5,3,5,7,6,Dispositional,34,2,12,381.486375,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/left2.jpg,[1 1 1],1,389.135889,392.981108,3.845219,395.152152,403.16829,2,408.217991,3,182839.5321,3,412.751044,3,182839.238,1,403.684942,3,182838.2761,416.767418,2
1565,50,2,6,1,1,2,5,6,5.5,Situational,34,2,13,416.784061,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,422.150439,426.649144,4.498705,428.166701,436.182843,1,436.699505,3,182838.6874,3,445.765596,2,182839.2965,2,441.232552,3,182840.7605,449.78197,2
1566,3,7,6,2,7,2,5,4,4.5,Situational,34,2,14,449.798668,1.5,3,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,455.198319,460.315182,5.116863,461.214599,469.230725,2,474.280428,3,182840.5267,3,478.813476,1,182840.5097,1,469.747373,4,182838.9376,482.829871,7
1567,23,3,2,2,5,2,6,5,5.5,Dispositional,34,2,15,482.846498,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right3.jpg,task/Jitter/right1.jpg,[1 2 2],1,489.029481,493.73826,4.708778,495.045735,503.061896,2,508.111595,4,182838.5546,3,512.644658,4,182839.1266,1,503.578546,4,182840.1297,516.661032,6
1568,34,3,6,2,6,6,6,6,6,Situational,34,2,16,516.677721,1.5,4.5,1.5,task/Jitter/left3.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,524.327219,NA,NA,530.343507,538.359632,3,547.942386,3,182839.4449,1,538.876281,1,182839.5498,2,543.409332,2,182839.9678,551.958772,2
1569,2,2,5,3,5,6,6,5,5.5,Dispositional,34,3,1,8.046138,0.75,3,0.75,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,12.679235,17.344365,4.665129,18.695528,26.711631,3,36.294413,4,183437.6509,1,27.228308,4,183437.1078,2,31.761332,4,183437.84,40.310777,7
1570,62,4,4,3,3,1,5,7,6,Situational,34,3,2,40.327463,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/left2.jpg,task/Jitter/right3.jpg,[1 1 2],1,47.993643,NA,NA,54.009917,62.02606,3,71.608796,3,183437.5326,2,67.075739,1,183437.6797,1,62.542709,4,183437.3545,75.625175,5
1571,67,4,4,1,7,6,7,7,7,Situational,34,3,3,75.641859,1.5,3,0.75,task/Jitter/right1.jpg,task/Jitter/left1.jpg,NaN,[2 1],1,81.02486,NA,NA,87.041148,95.057282,2,100.106969,4,183437.8335,3,104.640012,2,183436.2294,1,95.573935,3,183437.4894,108.656413,3
1572,14,6,6,2,7,5,5,5,5,Dispositional,34,3,4,108.673037,0.75,3,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,113.322792,119.204452,5.881661,119.339079,127.355214,2,132.404909,3,183436.4965,3,136.937947,3,183438.3963,1,127.871863,3,183437.3135,140.954333,1
1573,63,5,5,2,7,7,6,6,6,Situational,34,3,5,140.971032,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,147.087298,150.500482,3.413184,153.103592,161.119701,2,166.169408,4,183437.1051,1,161.636374,2,183438.7212,3,170.702445,3,183437.427,174.718859,4
1574,80,4,5,1,5,4,7,6,6.5,Dispositional,34,3,6,174.735522,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,181.651756,185.983572,4.331817,187.668039,195.684164,2,200.733865,3,183437.2105,1,196.20082,3,183437.9997,3,205.266904,2,183437.0516,209.283304,3
1575,54,4,7,3,2,2,6,6,6,Situational,34,3,7,209.299934,1.5,3,1.5,task/Jitter/right1.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,215.416266,219.585553,4.169287,221.432544,229.448681,1,229.965318,2,183439.4672,2,234.498364,2,183439.5742,3,239.031422,2,183437.539,243.047807,2
1576,20,3,4,2,5,4,6,7,6.5,Situational,34,3,8,243.064486,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,248.447484,253.52363,5.076147,254.463758,262.479896,2,267.529599,2,183437.8658,1,262.996551,2,183438.3401,3,272.062634,2,183439.14,276.07902,2
1577,69,3,5,2,6,6,7,7,7,Dispositional,34,3,9,276.095714,1.5,3,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,NaN,[1 1],1,281.478701,286.150722,4.672021,287.494986,295.511125,2,300.560815,4,183439.2369,3,305.093859,3,183439.4646,1,296.02776,2,183437.7539,309.110241,2
1578,68,5,6,1,6,6,7,7,7,Dispositional,34,3,10,309.126928,0.75,4.5,0.75,task/Jitter/left1.jpg,task/Jitter/left3.jpg,task/Jitter/left3.jpg,[1 1 1],1,315.309857,321.00372,5.693863,321.326145,329.342275,2,334.391984,4,183437.3885,1,329.858941,3,183437.4806,3,338.925025,3,183437.7557,342.941415,5
1579,13,3,4,1,6,2,4,4,4,Situational,34,3,11,342.958054,0.75,3,1.5,task/Jitter/left3.jpg,task/Jitter/right1.jpg,NaN,[1 2],1,348.341094,352.102815,3.761721,354.357374,362.373515,1,362.890164,2,183437.7395,3,371.956239,2,183438.2195,2,367.423204,3,183439.5686,375.972635,3
1580,19,7,6,3,7,7,7,7,7,Situational,34,3,12,375.989316,1.5,3,0.75,task/Jitter/right2.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,381.372303,NA,NA,387.388591,395.404733,1,395.921373,4,183439.1103,2,400.454427,3,183438.4232,3,404.987457,2,183439.1452,409.003856,3
1581,38,5,5,2,2,2,5,6,5.5,Situational,34,3,13,409.020529,1.5,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/left1.jpg,[2 1 1],1,416.686718,420.627841,3.941123,422.702936,430.719121,1,431.235777,4,183439.2161,2,435.768822,2,183437.854,3,440.301865,4,183438.1569,444.318256,5
1582,56,3,4,3,1,1,4,6,5,Dispositional,34,3,14,444.334952,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[1 1 1],1,450.517874,454.700912,4.183038,456.534168,464.550293,2,469.599987,3,183437.474,1,465.066948,3,183438.1588,3,474.133044,1,183436.9339,478.149442,2
1583,48,5,5,1,6,6,5,7,6,Dispositional,34,3,15,478.166097,1.5,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/left2.jpg,task/Jitter/right2.jpg,[1 1 2],1,485.099012,489.941922,4.84291,491.115282,499.131403,1,499.648076,4,183437.4159,2,504.181104,4,183439.5499,3,508.714152,3,183437.2318,512.730553,4
1584,9,3,6,1,7,7,7,7,7,Dispositional,34,3,16,512.747234,0.75,4.5,1.5,task/Jitter/right2.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[2 1 2],1,519.680124,523.849992,4.169868,525.696413,533.712522,1,534.229201,3,183437.2166,2,538.762233,4,183436.5388,3,543.295281,4,183437.8028,547.31167,7
1585,6,2,6,1,1,5,5,4,4.5,Situational,34,4,1,8.03321,0.75,3,1.5,task/Jitter/right3.jpg,task/Jitter/right2.jpg,NaN,[2 2],1,13.416259,18.060279,4.64402,19.432543,27.448687,3,37.031404,1,184037.7928,2,32.498367,1,184038.8388,1,27.965334,3,184037.6629,41.0478,7
1586,42,7,7,1,7,7,5,7,6,Dispositional,34,4,2,41.064482,1.5,3,1.5,task/Jitter/left2.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,47.197466,49.898287,2.700821,53.213707,61.229844,1,61.746491,3,184038.7226,2,66.279543,3,184039.3226,3,70.812592,4,184037.6177,74.828979,6
1587,66,5,5,1,1,1,5,5,5,Situational,34,4,3,74.845661,0.75,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/left1.jpg,[2 1 1],1,81.795221,84.173397,2.378176,87.811482,95.827621,3,105.410367,3,184036.7307,2,100.877336,1,184036.783,1,96.34428,4,184037.7909,109.426775,5
1588,74,5,5,3,6,4,7,7,7,Dispositional,34,4,4,109.44345,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/left1.jpg,task/Jitter/left3.jpg,[2 1 1],1,116.376325,120.286412,3.910087,122.392625,130.408747,1,130.925407,3,184039.1237,3,139.991505,4,184036.6887,2,135.458438,4,184038.1906,144.007894,5
1589,36,4,3,2,2,4,4,5,4.5,Dispositional,34,4,5,144.024521,0.75,3,1.5,task/Jitter/right1.jpg,task/Jitter/right3.jpg,NaN,[2 2],1,149.407551,152.495473,3.087921,155.423847,163.439981,3,173.022717,3,184038.5807,2,168.489668,3,184038.2036,1,163.956628,4,184037.5846,177.039117,3
1590,17,5,3,1,7,6,7,5,6,Situational,34,4,6,177.055793,1.5,4.5,1.5,task/Jitter/left2.jpg,task/Jitter/right2.jpg,task/Jitter/right1.jpg,[1 2 2],1,184.73864,189.969523,5.230883,190.754887,198.771052,3,208.353795,NA,NA,1,199.287719,1,184037.4927,2,203.82074,2,184038.6806,212.370197,2
1591,30,3,1,4,3,7,6,7,6.5,Situational,34,4,7,212.386862,0.75,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[1 1 2],1,218.569809,221.409529,2.83972,224.586085,232.602211,3,242.184967,4,184040.0675,1,233.118872,2,184037.8973,2,237.651908,4,184037.4055,246.20134,2
1592,26,3,2,2,5,4,5,5,5,Dispositional,34,4,8,246.218032,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/left1.jpg,NaN,[1 1],1,250.834407,254.575551,3.741144,256.850648,264.866839,2,269.916516,3,184038.2739,1,265.383482,3,184038.2319,3,274.449567,3,184040.0459,278.465957,1
1593,41,4,5,2,5,1,4,5,4.5,Dispositional,34,4,9,278.482633,1.5,4.5,0.75,task/Jitter/right3.jpg,task/Jitter/left1.jpg,task/Jitter/right1.jpg,[2 2 2],0.666667,285.415531,289.5406,4.125069,291.431805,299.447943,1,299.9646,4,184037.9669,3,309.030687,4,184037.3626,2,304.497632,3,184038.2269,313.04707,5
1594,75,6,6,1,2,1,4,5,4.5,Situational,34,4,10,313.063749,1.5,4.5,1.5,task/Jitter/right1.jpg,task/Jitter/left2.jpg,task/Jitter/right1.jpg,[2 1 2],1,320.729945,324.740687,4.010743,326.7462,334.76234,1,335.279013,2,184038.1215,2,339.812056,1,184037.5334,3,344.345088,3,184039.2934,348.361492,4
1595,53,5,6,4,6,5,7,7,7,Dispositional,34,4,11,348.378176,1.5,3,1.5,task/Jitter/right2.jpg,task/Jitter/right1.jpg,NaN,[2 2],1,354.511116,357.570699,3.059583,360.527393,368.543538,3,378.126261,4,184039.7105,1,369.060171,3,184037.9775,2,373.593222,3,184038.1813,382.142655,2
1596,65,2,5,1,3,3,5,5,5,Situational,34,4,12,382.159344,1.5,4.5,0.75,task/Jitter/right2.jpg,task/Jitter/right1.jpg,task/Jitter/left2.jpg,[2 2 1],1,389.092226,393.062799,3.970573,395.108506,403.124659,3,412.70738,2,184036.8783,2,408.174363,1,184037.5092,1,403.641302,4,184038.4754,416.723792,2
1597,60,5,5,3,5,5,6,7,6.5,Situational,34,4,13,416.740453,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,421.373506,426.811787,5.438281,427.389755,435.405925,3,444.988668,3,184039.833,1,435.922567,3,184039.5879,2,440.455611,1,184037.3411,449.005045,1
1598,21,3,3,1,5,3,5,5,5,Dispositional,34,4,14,449.021722,1.5,4.5,0.75,task/Jitter/left2.jpg,task/Jitter/left3.jpg,task/Jitter/left2.jpg,[1 1 1],1,455.937946,461.518838,5.580892,461.954229,469.970358,1,470.48703,3,184038.2966,3,479.553111,3,184038.1186,2,475.02009,4,184037.4636,483.569511,2
1599,78,2,6,1,6,5,7,7,7,Dispositional,34,4,15,483.586143,0.75,4.5,0.75,task/Jitter/left3.jpg,task/Jitter/right1.jpg,task/Jitter/right2.jpg,[1 2 2],1,489.769119,493.725889,3.95677,495.785338,503.801533,3,513.384273,4,184037.3195,1,504.318201,4,184037.5794,2,508.851247,4,184038.3155,517.400677,3
1600,57,2,7,1,4,2,5,6,5.5,Situational,34,4,16,517.417351,0.75,3,0.75,task/Jitter/left1.jpg,task/Jitter/right3.jpg,NaN,[1 2],1,522.050399,527.1039,5.053501,528.066658,536.082797,3,545.665544,3,184037.8773,1,536.599455,1,184038.7514,2,541.132499,4,184038.6721,549.681939,4
